iteration,episode,step,waypoint,is_left_of_center,original_reward,calculated_reward,progress,all_wheels_on_track,reward_zone
5,108,5.0,49,True,1.0,0.001,1.181740214731675,True,right_reward_zone
5,108,6.0,49,True,1.0,0.001,1.4716070578967844,True,right_reward_zone
5,108,7.0,49,True,1.0,0.001,1.7924502480364424,True,right_reward_zone
5,108,8.0,50,True,1.0,0.001,2.12446456718744,True,right_reward_zone
5,108,9.0,50,True,1.0,0.001,2.5123000026215925,True,right_reward_zone
5,108,10.0,51,True,1.0,0.001,2.970858899804446,True,right_reward_zone
5,108,11.0,51,True,1.0,0.001,3.3658635916994752,True,right_reward_zone
5,108,12.0,52,True,1.0,0.001,3.811150326714652,True,right_reward_zone
5,108,13.0,52,True,1.0,0.001,4.321471193332693,True,right_reward_zone
5,108,14.0,53,True,1.0,0.001,4.823655651078084,True,right_reward_zone
5,108,15.0,54,True,1.0,0.001,5.382946466526089,True,right_reward_zone
5,108,16.0,54,True,1.0,0.001,6.034828873493248,True,right_reward_zone
5,108,17.0,55,True,1.0,0.001,6.723557933166707,True,right_reward_zone
5,108,18.0,56,True,1.0,0.001,7.399526688828162,True,no_reward_zone
5,108,19.0,57,True,1.0,0.001,8.00966121980542,True,no_reward_zone
5,108,20.0,58,True,1.0,0.001,8.751833127672581,True,no_reward_zone
5,108,21.0,58,True,1.0,0.001,9.41844572094458,True,no_reward_zone
5,108,22.0,59,True,1.0,0.001,10.119790887688856,True,no_reward_zone
5,108,23.0,60,True,1.0,0.001,10.832753702356053,True,no_reward_zone
5,108,24.0,61,True,1.0,0.001,11.427316882775612,True,no_reward_zone
5,108,25.0,61,True,1.0,0.001,12.076825982358692,True,no_reward_zone
5,108,26.0,62,True,1.0,0.001,12.819994172664057,True,no_reward_zone
5,108,27.0,63,True,1.0,0.001,13.611851192441089,True,no_reward_zone
5,108,28.0,64,True,1.0,0.001,14.365012374344383,True,no_reward_zone
5,108,29.0,65,True,1.0,0.001,15.125240467256502,True,no_reward_zone
5,108,30.0,66,True,1.0,0.001,15.699904320092644,True,no_reward_zone
5,108,31.0,66,True,1.0,0.001,16.316818074019462,True,no_reward_zone
5,108,32.0,67,True,1.0,0.001,17.020601913814954,True,no_reward_zone
5,108,33.0,68,True,1.0,0.001,17.66003194025912,True,no_reward_zone
5,108,34.0,69,True,1.0,0.001,18.21682427630687,True,no_reward_zone
5,108,35.0,70,True,1.0,0.001,18.954285524469856,True,no_reward_zone
5,108,36.0,71,True,1.0,0.001,19.73938943776376,True,no_reward_zone
5,108,37.0,72,True,1.0,0.001,20.461098526212723,True,no_reward_zone
5,108,38.0,72,True,1.0,0.001,21.237994680832568,True,no_reward_zone
5,108,39.0,73,True,1.0,0.001,21.899923167032647,True,no_reward_zone
5,108,40.0,74,True,1.0,0.001,22.51900864313062,True,no_reward_zone
5,108,41.0,75,True,1.0,0.001,23.156388744363472,True,no_reward_zone
5,108,42.0,75,True,1.0,0.001,23.817801574864937,True,no_reward_zone
5,108,43.0,76,True,1.0,1.0,24.53091216996201,True,left_reward_zone
5,108,44.0,77,True,1.0,1.0,25.16136059095932,True,left_reward_zone
5,108,45.0,78,True,1.0,1.0,25.78397821825573,True,left_reward_zone
5,108,46.0,78,True,1.0,1.0,26.243104588510963,True,left_reward_zone
5,108,47.0,79,True,1.0,1.0,26.72981562703129,True,left_reward_zone
5,108,48.0,80,True,1.0,1.0,27.37858406927098,True,left_reward_zone
5,108,49.0,80,True,1.0,1.0,28.01126741507533,True,left_reward_zone
5,108,50.0,81,True,1.0,1.0,28.70562559846887,True,left_reward_zone
5,108,51.0,82,True,1.0,1.0,29.180382261905898,True,left_reward_zone
5,108,52.0,82,True,1.0,1.0,29.707685209366293,True,left_reward_zone
5,108,53.0,83,True,1.0,1.0,30.12383669666891,True,left_reward_zone
5,108,54.0,83,True,1.0,1.0,30.67873675118831,True,left_reward_zone
5,108,55.0,84,True,1.0,1.0,31.082241743065513,True,left_reward_zone
5,108,56.0,84,True,1.0,1.0,31.59888790961573,True,left_reward_zone
5,108,57.0,85,True,1.0,1.0,32.13436889779207,True,left_reward_zone
5,108,58.0,86,True,1.0,1.0,32.60836422171147,True,left_reward_zone
5,108,59.0,86,True,1.0,1.0,33.08017416896793,True,left_reward_zone
5,108,60.0,87,True,1.0,1.0,33.44941046483601,True,left_reward_zone
5,108,61.0,87,True,1.0,1.0,33.87658358048586,True,left_reward_zone
5,108,62.0,88,True,1.0,1.0,34.30863046134857,True,left_reward_zone
5,108,63.0,88,True,1.0,1.0,34.712941950844076,True,left_reward_zone
5,108,64.0,89,True,1.0,1.0,35.05080037496053,True,left_reward_zone
5,108,65.0,89,True,1.0,1.0,35.44780057538912,True,left_reward_zone
5,108,66.0,89,True,1.0,1.0,35.74368311004576,True,left_reward_zone
5,108,67.0,90,True,1.0,1.0,36.09017379818344,True,left_reward_zone
5,108,68.0,90,True,1.0,1.0,36.29097904556899,True,left_reward_zone
5,108,69.0,90,True,0.001,1.0,36.56500393652619,False,left_reward_zone
5,108,70.0,91,True,0.001,1.0,36.84973927292347,False,left_reward_zone
5,108,71.0,91,True,0.001,1.0,37.13944591734425,False,left_reward_zone
5,108,72.0,91,True,0.001,1.0,37.323977517539426,False,left_reward_zone
5,108,73.0,92,True,0.001,0.001,37.64598397063264,False,no_reward_zone
5,109,1.0,54,True,0.0,0.001,0.7910208362227222,True,right_reward_zone
5,109,2.0,54,True,1.0,0.001,0.7907672900312801,True,right_reward_zone
5,109,3.0,54,True,1.0,0.001,0.8537085014690526,True,right_reward_zone
5,109,4.0,54,True,1.0,0.001,0.9945275385844664,True,right_reward_zone
5,109,5.0,55,True,1.0,0.001,1.1877676199863465,True,right_reward_zone
5,109,6.0,55,True,1.0,0.001,1.5034613787760054,True,right_reward_zone
5,109,7.0,55,True,1.0,0.001,1.845959327304336,True,right_reward_zone
5,109,8.0,56,True,1.0,0.001,2.1813877738946665,True,no_reward_zone
5,109,9.0,56,True,1.0,0.001,2.591216125934065,True,no_reward_zone
5,109,10.0,57,True,1.0,0.001,2.9633241113362185,True,no_reward_zone
5,109,11.0,57,True,1.0,0.001,3.4695606857822248,True,no_reward_zone
5,109,12.0,58,True,1.0,0.001,4.005786017354474,True,no_reward_zone
5,109,13.0,58,True,1.0,0.001,4.475074808126117,True,no_reward_zone
5,109,14.0,59,True,1.0,0.001,5.057929395219918,True,no_reward_zone
5,109,15.0,60,True,1.0,0.001,5.61601535041909,True,no_reward_zone
5,109,16.0,60,True,1.0,0.001,6.209838093364528,True,no_reward_zone
5,109,17.0,61,True,1.0,0.001,6.794790594923894,True,no_reward_zone
5,109,18.0,62,True,1.0,0.001,7.493903614481567,True,no_reward_zone
5,109,19.0,63,True,1.0,0.001,8.136032945428562,True,no_reward_zone
5,109,20.0,63,True,1.0,0.001,8.771244529588195,True,no_reward_zone
5,109,21.0,64,True,1.0,0.001,9.437241998151368,True,no_reward_zone
5,109,22.0,65,True,1.0,0.001,10.02134502823262,True,no_reward_zone
5,109,23.0,66,True,1.0,0.001,10.635530655550662,True,no_reward_zone
5,109,24.0,67,True,1.0,0.001,11.423648528815557,True,no_reward_zone
5,109,25.0,67,True,1.0,0.001,12.0943836342296,True,no_reward_zone
5,109,26.0,68,True,1.0,0.001,12.73493194110391,True,no_reward_zone
5,109,27.0,69,True,1.0,0.001,13.317501180892288,True,no_reward_zone
5,109,28.0,70,True,1.0,0.001,14.14886714660878,True,no_reward_zone
5,109,29.0,71,True,1.0,0.001,14.903473074300011,True,no_reward_zone
5,109,30.0,72,True,1.0,0.001,15.582360388937987,True,no_reward_zone
5,109,31.0,72,True,1.0,0.001,16.142138245687075,True,no_reward_zone
5,109,32.0,73,True,1.0,0.001,16.777940828914396,True,no_reward_zone
5,109,33.0,74,True,1.0,0.001,17.534618877284192,True,no_reward_zone
5,109,34.0,75,True,1.0,0.001,18.257319177177912,True,no_reward_zone
5,109,35.0,76,True,1.0,1.0,18.977026606320543,True,left_reward_zone
5,109,36.0,77,True,1.0,1.0,19.848718721314395,True,left_reward_zone
5,109,37.0,78,True,1.0,1.0,20.76480905709125,True,left_reward_zone
5,109,38.0,78,True,1.0,1.0,21.473142422167545,True,left_reward_zone
5,109,39.0,79,True,1.0,1.0,22.23603233362822,True,left_reward_zone
5,109,40.0,80,True,1.0,1.0,22.92338505334358,True,left_reward_zone
5,109,41.0,81,True,1.0,1.0,23.61633580390943,True,left_reward_zone
5,109,42.0,82,True,1.0,1.0,24.259916198291165,True,left_reward_zone
5,109,43.0,82,True,1.0,1.0,24.838907958759854,True,left_reward_zone
5,109,44.0,83,True,1.0,1.0,25.35292115354131,True,left_reward_zone
5,109,45.0,84,True,1.0,1.0,25.82086582615076,True,left_reward_zone
5,109,46.0,84,True,1.0,1.0,26.182856350201433,True,left_reward_zone
5,109,47.0,85,True,1.0,1.0,26.65459696026072,True,left_reward_zone
5,109,48.0,85,True,1.0,1.0,27.064549650000856,True,left_reward_zone
5,109,49.0,85,True,0.001,1.0,27.10861856231912,True,left_reward_zone
5,109,50.0,85,True,0.001,1.0,27.475778405785434,False,left_reward_zone
5,109,51.0,86,True,0.001,1.0,27.890704900711295,False,left_reward_zone
5,109,52.0,86,True,0.001,1.0,27.910841910128113,False,left_reward_zone
5,109,53.0,86,True,0.001,1.0,28.291284897769778,False,left_reward_zone
5,109,54.0,87,True,0.001,1.0,28.750280088722356,False,left_reward_zone
5,109,55.0,87,True,0.001,1.0,28.853980432991065,False,left_reward_zone
5,109,56.0,88,True,0.001,1.0,29.296113321729845,False,left_reward_zone
5,110,1.0,60,True,0.0,0.001,0.791740177197664,True,no_reward_zone
5,110,2.0,60,True,1.0,0.001,0.7905513581379364,True,no_reward_zone
5,110,3.0,60,True,1.0,0.001,0.8410792662810751,True,no_reward_zone
5,110,4.0,60,True,1.0,0.001,0.9543644719436029,True,no_reward_zone
5,110,5.0,60,True,1.0,0.001,1.1793749640677142,True,no_reward_zone
5,110,6.0,61,True,1.0,0.001,1.464714563078473,True,no_reward_zone
5,110,7.0,61,True,1.0,0.001,1.8616107223244915,True,no_reward_zone
5,110,8.0,62,True,1.0,0.001,2.2913469159390076,True,no_reward_zone
5,110,9.0,62,True,1.0,0.001,2.8478319232970284,True,no_reward_zone
5,110,10.0,63,True,1.0,0.001,3.438018365559014,True,no_reward_zone
5,110,11.0,64,True,1.0,0.001,4.085152435282491,True,no_reward_zone
5,110,12.0,65,True,1.0,0.001,4.828384186137658,True,no_reward_zone
5,110,13.0,66,True,1.0,0.001,5.645145515780515,True,no_reward_zone
5,110,14.0,66,True,1.0,0.001,6.316808056872869,True,no_reward_zone
5,110,15.0,67,True,1.0,0.001,7.126614443426249,True,no_reward_zone
5,110,16.0,68,True,1.0,0.001,7.897548817023459,True,no_reward_zone
5,110,17.0,69,True,1.0,0.001,8.717261656883368,True,no_reward_zone
5,110,18.0,70,True,1.0,0.001,9.57924014523135,True,no_reward_zone
5,110,19.0,71,True,1.0,0.001,10.19269260207275,True,no_reward_zone
5,110,20.0,72,True,1.0,0.001,10.97443739324081,True,no_reward_zone
5,110,21.0,73,True,1.0,0.001,11.566362694351271,True,no_reward_zone
5,110,22.0,73,True,1.0,0.001,12.225944602028305,True,no_reward_zone
5,110,23.0,74,True,1.0,0.001,12.89443273164389,True,no_reward_zone
5,110,24.0,75,True,1.0,0.001,13.53403526683966,True,no_reward_zone
5,110,25.0,76,True,1.0,1.0,14.255548625814496,True,left_reward_zone
5,110,26.0,77,True,1.0,1.0,15.12631570622579,True,left_reward_zone
5,110,27.0,78,True,1.0,1.0,16.070009907579042,True,left_reward_zone
5,110,28.0,79,True,1.0,1.0,16.990375814063164,True,left_reward_zone
5,110,29.0,80,True,1.0,1.0,17.71672246993683,True,left_reward_zone
5,110,30.0,81,True,1.0,1.0,18.47441915004865,True,left_reward_zone
5,110,31.0,82,True,1.0,1.0,19.264038924780845,True,left_reward_zone
5,110,32.0,83,True,1.0,1.0,19.93046463294489,True,left_reward_zone
5,110,33.0,83,True,1.0,1.0,20.59131700685608,True,left_reward_zone
5,110,34.0,84,True,1.0,1.0,21.133018907297696,True,left_reward_zone
5,110,35.0,84,True,1.0,1.0,21.62131302880223,True,left_reward_zone
5,110,36.0,85,True,1.0,1.0,22.10221691373775,True,left_reward_zone
5,110,37.0,86,True,1.0,1.0,22.587480895127175,True,left_reward_zone
5,110,38.0,86,True,1.0,1.0,23.100545428746862,True,left_reward_zone
5,110,39.0,87,True,1.0,1.0,23.51679017131978,True,left_reward_zone
5,110,40.0,87,True,1.0,1.0,23.972409521403947,True,left_reward_zone
5,110,41.0,88,True,1.0,1.0,24.374871846385872,True,left_reward_zone
5,110,42.0,88,True,1.0,1.0,24.74381006723426,True,left_reward_zone
5,110,43.0,89,True,1.0,1.0,25.155112285860948,True,left_reward_zone
5,110,44.0,89,True,1.0,1.0,25.54965878243246,True,left_reward_zone
5,110,45.0,90,True,1.0,1.0,25.987739814015978,True,left_reward_zone
5,110,46.0,90,True,1.0,1.0,26.43876060984357,True,left_reward_zone
5,110,47.0,91,True,1.0,1.0,27.027328829313856,True,left_reward_zone
5,110,48.0,92,True,1.0,0.001,27.648411728090995,True,no_reward_zone
5,110,49.0,92,True,1.0,0.001,28.18317222584864,True,no_reward_zone
5,110,50.0,93,True,1.0,0.001,28.75430048484509,True,no_reward_zone
5,110,51.0,94,True,1.0,0.001,29.354815303719377,True,no_reward_zone
5,110,52.0,94,True,1.0,0.001,29.939618857330252,True,no_reward_zone
5,110,53.0,95,True,1.0,0.001,30.53705423634057,True,no_reward_zone
5,110,54.0,96,True,1.0,0.001,31.166508782530055,True,no_reward_zone
5,110,55.0,96,True,1.0,0.001,31.746562539506986,True,no_reward_zone
5,110,56.0,97,True,1.0,0.001,32.32877123012303,True,no_reward_zone
5,110,57.0,98,True,1.0,0.001,33.09313392186537,True,no_reward_zone
5,110,58.0,99,True,1.0,0.001,33.728728165161414,True,no_reward_zone
5,110,59.0,99,True,1.0,0.001,34.31528473858398,True,no_reward_zone
5,110,60.0,100,True,1.0,1.0,34.91708017799164,True,left_reward_zone
5,110,61.0,101,True,1.0,1.0,35.394902114598295,True,left_reward_zone
5,110,62.0,101,True,1.0,1.0,35.946814863065,True,left_reward_zone
5,110,63.0,102,True,1.0,1.0,36.47017471177995,True,left_reward_zone
5,110,64.0,103,True,1.0,1.0,37.13052486872495,True,left_reward_zone
5,110,65.0,104,True,1.0,1.0,37.79484666635232,True,left_reward_zone
5,110,66.0,104,True,1.0,1.0,38.42459301451089,True,left_reward_zone
5,110,67.0,105,True,1.0,1.0,39.0508968668309,True,left_reward_zone
5,110,68.0,106,True,1.0,1.0,39.55069086501618,True,left_reward_zone
5,110,69.0,106,True,1.0,1.0,39.9966016105955,True,left_reward_zone
5,110,70.0,107,True,1.0,1.0,40.45265965302751,True,left_reward_zone
5,110,71.0,107,True,1.0,1.0,40.681487699970795,True,left_reward_zone
5,110,72.0,107,False,1.0,0.001,40.91477813833971,True,left_reward_zone
5,110,73.0,108,False,1.0,0.001,41.31351769588379,True,left_reward_zone
5,110,74.0,108,False,1.0,0.001,41.53808665729547,True,left_reward_zone
5,110,75.0,108,False,1.0,0.001,41.92345380987946,True,left_reward_zone
5,110,76.0,109,False,0.001,0.001,42.37167226162855,True,left_reward_zone
5,110,77.0,109,False,0.001,0.001,42.72185240843286,False,left_reward_zone
5,110,78.0,110,False,0.001,0.001,43.151960454363405,False,left_reward_zone
5,110,79.0,110,False,0.001,0.001,43.43002726296109,False,left_reward_zone
5,110,80.0,111,False,0.001,0.001,43.76796768590761,False,left_reward_zone
5,110,81.0,111,False,0.001,0.001,44.077097631741346,False,left_reward_zone
5,110,82.0,111,False,0.001,0.001,44.30717194299532,False,left_reward_zone
5,111,1.0,66,True,0.0,0.001,0.7913337416368571,True,no_reward_zone
5,111,2.0,66,True,1.0,0.001,0.7905505554073211,True,no_reward_zone
5,111,3.0,66,True,1.0,0.001,0.8400952785268645,True,no_reward_zone
5,111,4.0,66,True,1.0,0.001,0.9739136082043244,True,no_reward_zone
5,111,5.0,66,True,1.0,0.001,1.1662581841460071,True,no_reward_zone
5,111,6.0,67,True,1.0,0.001,1.4095392218044345,True,no_reward_zone
5,111,7.0,67,True,1.0,0.001,1.659258848733125,True,no_reward_zone
5,111,8.0,67,True,1.0,0.001,2.0584165000402943,True,no_reward_zone
5,111,9.0,68,True,1.0,0.001,2.467211904801292,True,no_reward_zone
5,111,10.0,68,True,1.0,0.001,2.9893538790094376,True,no_reward_zone
5,111,11.0,69,True,1.0,0.001,3.710126021627047,True,no_reward_zone
5,111,12.0,70,True,1.0,0.001,4.283456425032284,True,no_reward_zone
5,111,13.0,71,True,1.0,0.001,5.105134192935534,True,no_reward_zone
5,111,14.0,72,True,1.0,0.001,5.627292172663767,True,no_reward_zone
5,111,15.0,72,True,1.0,0.001,6.214655792777924,True,no_reward_zone
5,111,16.0,73,True,1.0,0.001,6.862959260990397,True,no_reward_zone
5,111,17.0,74,True,1.0,0.001,7.467720527971533,True,no_reward_zone
5,111,18.0,74,True,1.0,0.001,8.046094728234909,True,no_reward_zone
5,111,19.0,75,True,1.0,0.001,8.584334026493522,True,no_reward_zone
5,111,20.0,76,True,1.0,1.0,9.080506827966172,True,left_reward_zone
5,111,21.0,76,True,1.0,1.0,9.701843226564275,True,left_reward_zone
5,111,22.0,77,True,1.0,1.0,10.343052996480528,True,left_reward_zone
5,111,23.0,78,True,1.0,1.0,10.979070358534416,True,left_reward_zone
5,111,24.0,79,True,1.0,1.0,11.666888170922784,True,left_reward_zone
5,111,25.0,79,True,1.0,1.0,12.292155175406894,True,left_reward_zone
5,111,26.0,80,True,1.0,1.0,13.010658778574069,True,left_reward_zone
5,111,27.0,81,True,1.0,1.0,13.723654014353304,True,left_reward_zone
5,111,28.0,82,True,1.0,1.0,14.248045047463895,True,left_reward_zone
5,111,29.0,83,True,1.0,1.0,14.923999904474783,True,left_reward_zone
5,111,30.0,83,True,1.0,1.0,15.599705743951596,True,left_reward_zone
5,111,31.0,84,True,1.0,1.0,16.062600042769926,True,left_reward_zone
5,111,32.0,84,True,1.0,1.0,16.60581534545488,True,left_reward_zone
5,111,33.0,85,True,1.0,1.0,17.20132522724085,True,left_reward_zone
5,111,34.0,86,True,1.0,1.0,17.76813297512184,True,left_reward_zone
5,111,35.0,86,True,1.0,1.0,18.32566709310224,True,left_reward_zone
5,111,36.0,87,True,1.0,1.0,18.821277516460334,True,left_reward_zone
5,111,37.0,88,True,1.0,1.0,19.18877849912851,True,left_reward_zone
5,111,38.0,88,True,1.0,1.0,19.537760887737537,True,left_reward_zone
5,111,39.0,88,True,1.0,1.0,19.778751128313775,True,left_reward_zone
5,111,40.0,89,True,1.0,1.0,20.03778813421364,True,left_reward_zone
5,111,41.0,89,True,1.0,1.0,20.380351487628335,True,left_reward_zone
5,111,42.0,89,True,1.0,1.0,20.552125184467418,True,left_reward_zone
5,111,43.0,90,True,0.001,1.0,20.894199542227675,False,left_reward_zone
5,111,44.0,90,True,0.001,1.0,21.17430572917233,False,left_reward_zone
5,111,45.0,90,True,0.001,1.0,21.29097904556898,False,left_reward_zone
5,111,46.0,90,True,0.001,1.0,21.6422144356324,False,left_reward_zone
5,112,1.0,72,True,0.0,0.001,0.7916237831910311,True,no_reward_zone
5,112,2.0,72,True,1.0,0.001,0.7905456002215816,True,no_reward_zone
5,112,3.0,72,True,1.0,0.001,0.8592689839216572,True,no_reward_zone
5,112,4.0,72,True,1.0,0.001,0.9901315228770248,True,no_reward_zone
5,112,5.0,72,True,1.0,0.001,1.187245310196472,True,no_reward_zone
5,112,6.0,73,True,1.0,0.001,1.4594070440403062,True,no_reward_zone
5,112,7.0,73,True,1.0,0.001,1.781480849302708,True,no_reward_zone
5,112,8.0,73,True,1.0,0.001,2.1552261376983517,True,no_reward_zone
5,112,9.0,74,True,1.0,0.001,2.5699725740260027,True,no_reward_zone
5,112,10.0,74,True,1.0,0.001,2.981531128967063,True,no_reward_zone
5,112,11.0,75,True,1.0,0.001,3.478325072259658,True,no_reward_zone
5,112,12.0,76,True,1.0,1.0,4.05343561132735,True,left_reward_zone
5,112,13.0,76,True,1.0,1.0,4.75760847568999,True,left_reward_zone
5,112,14.0,77,True,1.0,1.0,5.512462146219843,True,left_reward_zone
5,112,15.0,78,True,1.0,1.0,6.179053498081322,True,left_reward_zone
5,112,16.0,79,True,1.0,1.0,6.946672927203346,True,left_reward_zone
5,112,17.0,80,True,1.0,1.0,7.513958788343789,True,left_reward_zone
5,112,18.0,80,True,1.0,1.0,8.083119446119314,True,left_reward_zone
5,112,19.0,81,True,1.0,1.0,8.675809619833796,True,left_reward_zone
5,112,20.0,82,True,1.0,1.0,9.118617220172098,True,left_reward_zone
5,112,21.0,82,True,1.0,1.0,9.658449991814331,True,left_reward_zone
5,112,22.0,83,True,1.0,1.0,10.141185092136308,True,left_reward_zone
5,112,23.0,83,True,1.0,1.0,10.617843676577188,True,left_reward_zone
5,112,24.0,84,True,1.0,1.0,11.011328607866156,True,left_reward_zone
5,112,25.0,84,True,1.0,1.0,11.47578862547487,True,left_reward_zone
5,112,26.0,85,True,1.0,1.0,11.947804522833485,True,left_reward_zone
5,112,27.0,85,True,1.0,1.0,12.449690023257832,True,left_reward_zone
5,112,28.0,86,True,1.0,1.0,12.879552176231746,True,left_reward_zone
5,112,29.0,87,True,1.0,1.0,13.34254023440491,True,left_reward_zone
5,112,30.0,87,True,1.0,1.0,13.737250397320269,True,left_reward_zone
5,112,31.0,88,True,1.0,1.0,14.187585704818083,True,left_reward_zone
5,112,32.0,88,True,1.0,1.0,14.618564670991042,True,left_reward_zone
5,112,33.0,89,True,1.0,1.0,15.053393772784672,True,left_reward_zone
5,112,34.0,89,True,1.0,1.0,15.505919458930506,True,left_reward_zone
5,112,35.0,90,True,1.0,1.0,16.002017220092934,True,left_reward_zone
5,112,36.0,90,True,1.0,1.0,16.457573263825363,True,left_reward_zone
5,112,37.0,91,True,1.0,1.0,16.980967447252084,True,left_reward_zone
5,112,38.0,91,True,1.0,1.0,17.562691967508425,True,left_reward_zone
5,112,39.0,92,True,1.0,0.001,18.20080261280903,True,no_reward_zone
5,112,40.0,93,True,1.0,0.001,18.762976296420263,True,no_reward_zone
5,112,41.0,94,True,1.0,0.001,19.27492864433943,True,no_reward_zone
5,112,42.0,94,True,1.0,0.001,19.83241509553806,True,no_reward_zone
5,112,43.0,95,True,1.0,0.001,20.446880095897537,True,no_reward_zone
5,112,44.0,96,True,1.0,0.001,21.11996094767613,True,no_reward_zone
5,112,45.0,96,True,1.0,0.001,21.614504419176395,True,no_reward_zone
5,112,46.0,97,True,1.0,0.001,22.265910653036936,True,no_reward_zone
5,112,47.0,98,True,1.0,0.001,22.971255193550743,True,no_reward_zone
5,112,48.0,99,True,1.0,0.001,23.65194531991511,True,no_reward_zone
5,112,49.0,99,True,1.0,0.001,24.287461481878186,True,no_reward_zone
5,112,50.0,100,True,1.0,1.0,24.94568032448945,True,left_reward_zone
5,112,51.0,101,True,1.0,1.0,25.46725286626829,True,left_reward_zone
5,112,52.0,101,True,1.0,1.0,25.97386463398935,True,left_reward_zone
5,112,53.0,102,True,0.001,1.0,26.525874207920953,False,left_reward_zone
5,112,54.0,103,True,0.001,1.0,27.03265840420349,False,left_reward_zone
5,112,55.0,103,True,0.001,1.0,27.723874560296323,False,left_reward_zone
5,112,56.0,104,True,0.001,1.0,28.390576579566552,False,left_reward_zone
5,112,57.0,106,True,0.001,1.0,29.43186616649146,False,left_reward_zone
5,112,58.0,106,True,0.001,1.0,30.21139555638336,False,left_reward_zone
5,112,59.0,108,True,0.001,1.0,31.350078891994315,False,left_reward_zone
5,112,60.0,109,True,1.0,1.0,32.035181861865084,True,left_reward_zone
5,112,61.0,109,True,1.0,1.0,32.5785147402597,True,left_reward_zone
5,112,62.0,110,True,1.0,1.0,32.98774387356546,True,left_reward_zone
5,112,63.0,110,True,1.0,1.0,33.388461784206946,True,left_reward_zone
5,112,64.0,111,False,1.0,0.001,33.76585863046103,True,left_reward_zone
5,112,65.0,111,False,1.0,0.001,34.10007068846528,True,left_reward_zone
5,112,66.0,112,False,1.0,0.001,34.56614475176498,True,no_reward_zone
5,112,67.0,112,False,1.0,0.001,34.98042637439786,True,no_reward_zone
5,112,68.0,113,False,1.0,0.001,35.36971285596391,True,no_reward_zone
5,112,69.0,113,False,1.0,0.001,35.826243115074575,True,no_reward_zone
5,112,70.0,114,False,1.0,0.001,36.375492392260675,True,no_reward_zone
5,112,71.0,114,False,1.0,0.001,36.84707006711295,True,no_reward_zone
5,112,72.0,115,False,1.0,0.001,37.400642731745926,True,no_reward_zone
5,112,73.0,116,False,1.0,0.001,37.90312635631587,True,no_reward_zone
5,112,74.0,116,False,1.0,0.001,38.41904250835949,True,no_reward_zone
5,112,75.0,117,False,1.0,0.001,38.92977507712547,True,no_reward_zone
5,112,76.0,117,False,1.0,0.001,39.47241426055509,True,no_reward_zone
5,112,77.0,0,False,1.0,0.001,40.068432360753626,True,no_reward_zone
5,112,78.0,1,True,1.0,0.001,40.71266142575368,True,no_reward_zone
5,112,79.0,2,True,1.0,0.001,41.33563763368633,True,no_reward_zone
5,112,80.0,2,True,1.0,0.001,42.0259730888111,True,no_reward_zone
5,112,81.0,3,True,1.0,0.001,42.507795569944605,True,no_reward_zone
5,112,82.0,3,True,1.0,0.001,42.943429519029905,True,no_reward_zone
5,112,83.0,4,True,1.0,0.001,43.46934592211775,True,no_reward_zone
5,112,84.0,5,True,1.0,0.001,43.85244219884452,True,no_reward_zone
5,112,85.0,5,True,1.0,0.001,44.34012297340527,True,no_reward_zone
5,112,86.0,6,True,1.0,0.001,44.8364256609531,True,no_reward_zone
5,112,87.0,6,True,1.0,0.001,45.40264250024099,True,no_reward_zone
5,112,88.0,7,True,1.0,0.001,45.944076670465215,True,no_reward_zone
5,112,89.0,8,True,1.0,0.001,46.64833263434297,True,no_reward_zone
5,112,90.0,9,True,1.0,0.001,47.40419295775349,True,no_reward_zone
5,112,91.0,10,True,1.0,0.001,48.14887475146457,True,no_reward_zone
5,112,92.0,10,True,1.0,0.001,48.79399477615378,True,no_reward_zone
5,112,93.0,11,False,1.0,0.001,49.52232277470403,True,no_reward_zone
5,112,94.0,12,False,1.0,0.001,50.15216676652825,True,no_reward_zone
5,112,95.0,13,False,1.0,0.001,50.95589360941363,True,no_reward_zone
5,112,96.0,14,False,1.0,0.001,51.58877315593243,True,no_reward_zone
5,112,97.0,14,False,1.0,0.001,52.2596523403008,True,no_reward_zone
5,112,98.0,15,False,1.0,0.001,52.92680447452451,True,no_reward_zone
5,112,99.0,16,False,1.0,0.001,53.62133714037128,True,no_reward_zone
5,112,100.0,17,False,1.0,0.001,54.17248662726277,True,no_reward_zone
5,112,101.0,18,False,1.0,0.001,54.88993424766447,True,no_reward_zone
5,112,102.0,18,False,1.0,0.001,55.504015885505694,True,no_reward_zone
5,112,103.0,19,True,1.0,0.001,56.130127467039905,True,no_reward_zone
5,112,104.0,20,True,1.0,0.001,56.93749110573984,True,no_reward_zone
5,112,105.0,21,True,1.0,0.001,57.689330788446,True,no_reward_zone
5,112,106.0,22,True,1.0,1.0,58.47887822101661,True,left_reward_zone
5,112,107.0,23,True,1.0,1.0,59.23011214703181,True,left_reward_zone
5,112,108.0,24,True,1.0,1.0,60.135927788145935,True,left_reward_zone
5,112,109.0,25,True,1.0,1.0,60.910304247433,True,left_reward_zone
5,112,110.0,25,True,1.0,1.0,61.5510642143891,True,left_reward_zone
5,112,111.0,26,True,1.0,1.0,62.23314894759214,True,left_reward_zone
5,112,112.0,27,True,1.0,1.0,62.94502091754255,True,left_reward_zone
5,112,113.0,28,True,1.0,1.0,63.43663844575676,True,left_reward_zone
